Date,Pair,Order
2016-10-14 16:00:00,BTC_STEEM,SELL
2016-10-14 16:00:00,BTC_VIA,SELL
2016-10-14 16:00:00,BTC_XBC,SELL
2016-10-14 16:00:00,BTC_SYS,SELL
2016-10-14 16:00:00,BTC_FCT,SELL
2016-10-14 16:00:00,BTC_XCP,SELL
2016-10-14 16:00:00,BTC_RADS,SELL
2016-10-14 16:00:00,BTC_RIC,SELL
2016-10-14 16:00:00,BTC_NAV,SELL
2016-10-14 16:00:00,BTC_NAUT,SELL
2016-10-14 16:00:00,BTC_LBC,SELL
2016-10-14 16:00:00,BTC_FLDC,SELL
2016-10-14 16:00:00,BTC_BTCD,SELL
2016-10-14 16:00:00,BTC_XEM,SELL
2016-10-14 16:00:00,BTC_POT,SELL
2016-10-14 16:00:00,BTC_NEOS,SELL
2016-10-14 16:00:00,BTC_SBD,SELL
2016-10-14 16:00:00,BTC_GRC,SELL
2016-10-14 16:00:00,BTC_AMP,SELL
2016-10-14 16:00:00,BTC_SC,SELL
2016-10-14 16:00:00,BTC_LSK,SELL
2016-10-14 16:00:00,BTC_BCY,SELL
2016-10-14 16:00:00,BTC_MAID,SELL
2016-10-14 16:00:00,BTC_BLK,SELL
2016-10-14 16:00:00,BTC_DCR,SELL
2016-10-14 16:00:00,BTC_BTM,SELL
2016-10-14 16:00:00,BTC_XRP,SELL
2016-10-14 16:00:00,BTC_NXT,SELL
2016-10-22 16:00:00,BTC_BURST,BUY
2016-10-22 16:00:00,BTC_OMNI,BUY
2016-10-22 16:00:00,BTC_XRP,BUY
2016-10-22 16:00:00,BTC_AMP,BUY
2016-10-22 16:00:00,BTC_FLO,BUY
2016-10-22 16:00:00,BTC_XMR,BUY
2016-10-22 16:00:00,BTC_PINK,BUY
2016-10-22 16:00:00,BTC_GAME,BUY
2016-10-22 16:00:00,BTC_DASH,BUY
2016-10-22 16:00:00,BTC_XVC,BUY
2016-10-22 16:00:00,BTC_CLAM,BUY
2016-10-22 16:00:00,BTC_VRC,BUY
2016-10-22 16:00:00,BTC_XEM,BUY
2016-10-22 16:00:00,BTC_DOGE,BUY
2016-10-22 16:00:00,BTC_NXT,BUY
2016-10-22 16:00:00,BTC_NAUT,BUY
2016-10-22 16:00:00,BTC_ARDR,BUY
2016-10-22 16:00:00,BTC_FLDC,BUY
2016-10-22 16:00:00,BTC_MAID,BUY
2016-10-22 16:00:00,BTC_SC,BUY
2016-10-22 16:00:00,BTC_LSK,BUY
2016-10-22 16:00:00,BTC_ETH,BUY
2016-10-22 16:00:00,BTC_RIC,BUY
2016-10-22 16:00:00,BTC_REP,BUY
2016-10-22 16:00:00,BTC_FCT,BUY
2016-10-22 16:00:00,BTC_HUC,BUY
2016-10-22 16:00:00,BTC_DGB,BUY
2016-10-22 16:00:00,BTC_STR,BUY
2016-10-22 16:00:00,BTC_BTM,BUY
2016-10-22 16:00:00,BTC_EXP,BUY
2016-10-22 16:00:00,BTC_LBC,BUY
2016-11-16 16:00:00,BTC_LTC,BUY
2016-11-16 16:00:00,BTC_VRC,BUY
2016-11-16 16:00:00,BTC_XRP,BUY
2016-11-16 16:00:00,BTC_LSK,BUY
2016-11-16 16:00:00,BTC_BTM,BUY
2016-11-16 16:00:00,BTC_NMC,BUY
2016-11-16 16:00:00,BTC_GRC,BUY
2016-11-16 16:00:00,BTC_LBC,BUY
2016-11-16 16:00:00,BTC_AMP,BUY
2016-11-16 16:00:00,BTC_ZEC,BUY
2016-11-16 16:00:00,BTC_BTCD,BUY
2016-11-16 16:00:00,BTC_NAV,BUY
2016-11-16 16:00:00,BTC_VTC,BUY
2016-11-16 16:00:00,BTC_DASH,BUY
2016-11-16 16:00:00,BTC_VIA,BUY
2016-11-16 16:00:00,BTC_NAUT,BUY
2016-11-16 16:00:00,BTC_HUC,BUY
2016-11-16 16:00:00,BTC_XVC,BUY
2016-11-16 16:00:00,BTC_MAID,BUY
2016-11-16 16:00:00,BTC_EMC2,BUY
2016-11-16 16:00:00,BTC_PINK,BUY
2016-11-16 16:00:00,BTC_CLAM,BUY
2016-11-16 16:00:00,BTC_XBC,BUY
2016-11-16 16:00:00,BTC_RADS,BUY
2016-11-16 16:00:00,BTC_NXT,BUY
2016-11-16 16:00:00,BTC_ETH,BUY
2016-11-16 16:00:00,BTC_STR,BUY
2016-11-16 16:00:00,BTC_DGB,BUY
2016-11-16 16:00:00,BTC_REP,BUY
2016-11-16 16:00:00,BTC_STEEM,BUY
2016-11-16 16:00:00,BTC_RIC,BUY
2016-11-16 16:00:00,BTC_FLDC,BUY
2016-11-16 16:00:00,BTC_BTS,BUY
2016-11-16 16:00:00,BTC_EXP,BUY
2016-11-16 16:00:00,BTC_SBD,BUY
2016-11-16 16:00:00,BTC_SC,BUY
2016-11-16 16:00:00,BTC_FCT,BUY
2016-11-16 16:00:00,BTC_BCY,BUY
2016-11-16 16:00:00,BTC_XCP,BUY
2016-11-16 16:00:00,BTC_XMR,BUY
2016-11-16 16:00:00,BTC_FLO,BUY
2016-11-16 16:00:00,BTC_XEM,BUY
2016-11-16 16:00:00,BTC_PPC,BUY
2016-11-16 16:00:00,BTC_BLK,BUY
2016-11-16 16:00:00,BTC_OMNI,BUY
2016-11-16 16:00:00,BTC_ETC,BUY
2016-11-16 16:00:00,BTC_ARDR,BUY
2016-11-16 16:00:00,BTC_GAME,BUY
2016-11-16 16:00:00,BTC_SYS,BUY
2016-11-16 16:00:00,BTC_BURST,BUY
2016-11-16 16:00:00,BTC_XPM,BUY
2016-11-16 16:00:00,BTC_POT,BUY
2016-11-20 16:00:00,BTC_ETH,SELL
2016-11-20 16:00:00,BTC_NXT,SELL
2016-11-20 16:00:00,BTC_BCY,SELL
2016-11-20 16:00:00,BTC_BTM,SELL
2016-11-20 16:00:00,BTC_FLO,SELL
2016-11-20 16:00:00,BTC_VIA,SELL
2016-11-20 16:00:00,BTC_NOTE,SELL
2016-11-20 16:00:00,BTC_SJCX,SELL
2016-11-20 16:00:00,BTC_SC,SELL
2016-11-20 16:00:00,BTC_ETC,SELL
2016-11-20 16:00:00,BTC_SBD,SELL
2016-11-20 16:00:00,BTC_EXP,SELL
2016-11-20 16:00:00,BTC_RADS,SELL
2016-11-20 16:00:00,BTC_LBC,SELL
2016-11-20 16:00:00,BTC_BTCD,SELL
2016-11-20 16:00:00,BTC_NAV,SELL
2016-11-20 16:00:00,BTC_GAME,SELL
2016-11-20 16:00:00,BTC_NAUT,SELL
2016-11-20 16:00:00,BTC_GRC,SELL
2016-11-20 16:00:00,BTC_BCN,SELL
2016-11-20 16:00:00,BTC_BELA,SELL
2016-11-20 16:00:00,BTC_REP,SELL
2016-11-20 16:00:00,BTC_SYS,SELL
2016-11-20 16:00:00,BTC_POT,SELL
2016-11-20 16:00:00,BTC_BTS,SELL
2016-11-20 16:00:00,BTC_STEEM,SELL
2016-11-20 16:00:00,BTC_LSK,SELL
2016-11-20 16:00:00,BTC_VTC,SELL
2016-11-20 16:00:00,BTC_XBC,SELL
2016-11-20 16:00:00,BTC_DCR,SELL
2016-11-20 16:00:00,BTC_XPM,SELL
2016-11-20 16:00:00,BTC_XVC,SELL
2016-11-20 16:00:00,BTC_AMP,SELL
2016-11-20 16:00:00,BTC_CLAM,SELL
2016-11-20 16:00:00,BTC_XRP,SELL
2016-12-01 16:00:00,BTC_FLDC,SELL
2016-12-01 16:00:00,BTC_GAME,SELL
2016-12-01 16:00:00,BTC_OMNI,SELL
2016-12-01 16:00:00,BTC_NXT,SELL
2016-12-01 16:00:00,BTC_LBC,SELL
2016-12-01 16:00:00,BTC_MAID,SELL
2016-12-01 16:00:00,BTC_NAUT,SELL
2016-12-01 16:00:00,BTC_XMR,SELL
2016-12-01 16:00:00,BTC_DASH,SELL
2016-12-01 16:00:00,BTC_XVC,SELL
2016-12-01 16:00:00,BTC_PINK,SELL
2016-12-01 16:00:00,BTC_ETH,SELL
2016-12-01 16:00:00,BTC_REP,SELL
2016-12-01 16:00:00,BTC_CLAM,SELL
2016-12-01 16:00:00,BTC_DGB,SELL
2016-12-01 16:00:00,BTC_ARDR,SELL
2016-12-01 16:00:00,BTC_SC,SELL
2016-12-01 16:00:00,BTC_DOGE,SELL
2016-12-01 16:00:00,BTC_HUC,SELL
2016-12-01 16:00:00,BTC_XEM,SELL
2016-12-01 16:00:00,BTC_BTM,SELL
2016-12-01 16:00:00,BTC_BURST,SELL
2016-12-01 16:00:00,BTC_STR,SELL
2016-12-01 16:00:00,BTC_EXP,SELL
2016-12-01 16:00:00,BTC_AMP,SELL
2016-12-01 16:00:00,BTC_LSK,SELL
2016-12-01 16:00:00,BTC_RIC,SELL
2016-12-01 16:00:00,BTC_FLO,SELL
2016-12-01 16:00:00,BTC_FCT,SELL
2016-12-01 16:00:00,BTC_XRP,SELL
2016-12-01 16:00:00,BTC_VRC,SELL
2016-12-21 16:00:00,BTC_DCR,BUY
2016-12-21 16:00:00,BTC_VRC,BUY
2016-12-21 16:00:00,BTC_XVC,BUY
2016-12-21 16:00:00,BTC_XPM,BUY
2016-12-21 16:00:00,BTC_DASH,BUY
2016-12-21 16:00:00,BTC_NXC,BUY
2016-12-21 16:00:00,BTC_NAV,BUY
2016-12-21 16:00:00,BTC_STRAT,BUY
2016-12-21 16:00:00,BTC_FLDC,BUY
2016-12-21 16:00:00,BTC_NOTE,BUY
2016-12-21 16:00:00,BTC_REP,BUY
2016-12-21 16:00:00,BTC_ETC,BUY
2016-12-21 16:00:00,BTC_STR,BUY
2016-12-21 16:00:00,BTC_VIA,BUY
2016-12-21 16:00:00,BTC_NEOS,BUY
2016-12-21 16:00:00,BTC_XRP,BUY
2016-12-21 16:00:00,BTC_NMC,BUY
2016-12-21 16:00:00,BTC_BTS,BUY
2016-12-21 16:00:00,BTC_DGB,BUY
2016-12-21 16:00:00,BTC_NAUT,BUY
2016-12-21 16:00:00,BTC_LTC,BUY
2016-12-21 16:00:00,BTC_GAME,BUY
2016-12-21 16:00:00,BTC_NXT,BUY
2016-12-21 16:00:00,BTC_XCP,BUY
2016-12-21 16:00:00,BTC_XMR,BUY
2016-12-21 16:00:00,BTC_VTC,BUY
2016-12-21 16:00:00,BTC_FLO,BUY
2016-12-21 16:00:00,BTC_BCY,BUY
2016-12-21 16:00:00,BTC_POT,BUY
2016-12-21 16:00:00,BTC_SJCX,BUY
2016-12-21 16:00:00,BTC_PPC,BUY
2016-12-21 16:00:00,BTC_BTM,BUY
2016-12-21 16:00:00,BTC_BURST,BUY
2016-12-21 16:00:00,BTC_DOGE,BUY
2016-12-21 16:00:00,BTC_CLAM,BUY
2016-12-21 16:00:00,BTC_SYS,BUY
2016-12-21 16:00:00,BTC_EMC2,BUY
2016-12-21 16:00:00,BTC_RIC,BUY
2016-12-21 16:00:00,BTC_RADS,BUY
2016-12-21 16:00:00,BTC_XEM,BUY
2016-12-21 16:00:00,BTC_BLK,BUY
2016-12-21 16:00:00,BTC_STEEM,BUY
2016-12-21 16:00:00,BTC_PINK,BUY
2016-12-21 16:00:00,BTC_SC,BUY
2016-12-21 16:00:00,BTC_LBC,BUY
2016-12-21 16:00:00,BTC_ZEC,BUY
2016-12-21 16:00:00,BTC_FCT,BUY
2016-12-22 16:00:00,BTC_XRP,BUY
2016-12-22 16:00:00,BTC_DCR,BUY
2016-12-22 16:00:00,BTC_DGB,BUY
2016-12-22 16:00:00,BTC_DOGE,BUY
2016-12-22 16:00:00,BTC_ETH,BUY
2016-12-22 16:00:00,BTC_NXC,BUY
2016-12-22 16:00:00,BTC_SYS,BUY
2016-12-22 16:00:00,BTC_OMNI,BUY
2016-12-22 16:00:00,BTC_ETC,BUY
2016-12-22 16:00:00,BTC_PINK,BUY
2016-12-22 16:00:00,BTC_NOTE,BUY
2016-12-22 16:00:00,BTC_XBC,BUY
2016-12-22 16:00:00,BTC_GAME,BUY
2016-12-22 16:00:00,BTC_STRAT,BUY
2016-12-22 16:00:00,BTC_REP,BUY
2016-12-22 16:00:00,BTC_NXT,BUY
2016-12-22 16:00:00,BTC_AMP,BUY
2016-12-22 16:00:00,BTC_SBD,BUY
2016-12-22 16:00:00,BTC_STEEM,BUY
2016-12-22 16:00:00,BTC_LBC,BUY
2016-12-22 16:00:00,BTC_FCT,BUY
2016-12-22 16:00:00,BTC_LSK,BUY
2016-12-22 16:00:00,BTC_SC,BUY
2016-12-22 16:00:00,BTC_NAUT,BUY
2016-12-22 16:00:00,BTC_GRC,BUY
2016-12-22 16:00:00,BTC_ARDR,BUY
2016-12-22 16:00:00,BTC_XVC,BUY
2016-12-22 16:00:00,BTC_EMC2,BUY
2016-12-22 16:00:00,BTC_BTM,BUY
2016-12-22 16:00:00,BTC_DASH,BUY
2016-12-22 16:00:00,BTC_NAV,BUY
2016-12-22 16:00:00,BTC_SJCX,BUY
2016-12-22 16:00:00,BTC_BTCD,BUY
2016-12-22 16:00:00,BTC_XCP,BUY
2016-12-22 16:00:00,BTC_FLDC,BUY
2016-12-22 16:00:00,BTC_NEOS,BUY
2016-12-22 16:00:00,BTC_BELA,BUY
2016-12-22 16:00:00,BTC_EXP,BUY
2016-12-22 16:00:00,BTC_STR,BUY
2016-12-23 16:00:00,BTC_BCN,BUY
2016-12-23 16:00:00,BTC_NAUT,BUY
2016-12-23 16:00:00,BTC_ETH,BUY
2016-12-23 16:00:00,BTC_NEOS,BUY
2016-12-23 16:00:00,BTC_SJCX,BUY
2016-12-23 16:00:00,BTC_STR,BUY
2016-12-23 16:00:00,BTC_XBC,BUY
2016-12-23 16:00:00,BTC_OMNI,BUY
2016-12-23 16:00:00,BTC_XPM,BUY
2016-12-23 16:00:00,BTC_XCP,BUY
2016-12-23 16:00:00,BTC_XEM,BUY
2016-12-23 16:00:00,BTC_GRC,BUY
2016-12-23 16:00:00,BTC_MAID,BUY
2016-12-23 16:00:00,BTC_EMC2,BUY
2016-12-23 16:00:00,BTC_GAME,BUY
2016-12-23 16:00:00,BTC_BELA,BUY
2016-12-23 16:00:00,BTC_LSK,BUY
2016-12-23 16:00:00,BTC_NXT,BUY
2016-12-23 16:00:00,BTC_BCY,BUY
2016-12-23 16:00:00,BTC_ETC,BUY
2016-12-23 16:00:00,BTC_BURST,BUY
2016-12-23 16:00:00,BTC_NOTE,BUY
2016-12-23 16:00:00,BTC_NAV,BUY
2016-12-23 16:00:00,BTC_FLDC,BUY
2016-12-23 16:00:00,BTC_XVC,BUY
2016-12-23 16:00:00,BTC_DASH,BUY
2016-12-23 16:00:00,BTC_NXC,BUY
2016-12-23 16:00:00,BTC_RIC,BUY
2016-12-23 16:00:00,BTC_AMP,BUY
2016-12-23 16:00:00,BTC_FLO,BUY
2016-12-23 16:00:00,BTC_VRC,BUY
2016-12-23 16:00:00,BTC_VIA,BUY
2016-12-23 16:00:00,BTC_SBD,BUY
2016-12-23 16:00:00,BTC_DCR,BUY
2016-12-23 16:00:00,BTC_ARDR,BUY
2016-12-23 16:00:00,BTC_REP,BUY
2016-12-26 16:00:00,BTC_PPC,SELL
2016-12-26 16:00:00,BTC_ARDR,SELL
2016-12-26 16:00:00,BTC_XCP,SELL
2016-12-26 16:00:00,BTC_EXP,SELL
2016-12-26 16:00:00,BTC_FLO,SELL
2016-12-26 16:00:00,BTC_XEM,SELL
2016-12-26 16:00:00,BTC_BCY,SELL
2016-12-26 16:00:00,BTC_RIC,SELL
2016-12-26 16:00:00,BTC_FLDC,BUY
2016-12-26 16:00:00,BTC_DGB,BUY
2016-12-26 16:00:00,BTC_STR,SELL
2016-12-26 16:00:00,BTC_FLDC,SELL
2016-12-26 16:00:00,BTC_REP,SELL
2016-12-26 16:00:00,BTC_BTS,SELL
2016-12-26 16:00:00,BTC_SBD,SELL
2016-12-26 16:00:00,BTC_DGB,SELL
2016-12-26 16:00:00,BTC_BCY,BUY
2016-12-26 16:00:00,BTC_SC,SELL
2016-12-26 16:00:00,BTC_ETH,SELL
2016-12-26 16:00:00,BTC_FCT,SELL
2016-12-26 16:00:00,BTC_XCP,BUY
2016-12-26 16:00:00,BTC_RADS,SELL
2016-12-26 16:00:00,BTC_STEEM,SELL
2016-12-26 16:00:00,BTC_XBC,SELL
2016-12-26 16:00:00,BTC_XMR,SELL
2016-12-26 16:00:00,BTC_CLAM,SELL
2016-12-26 16:00:00,BTC_OMNI,SELL
2016-12-26 16:00:00,BTC_VIA,SELL
2016-12-26 16:00:00,BTC_NXC,BUY
2016-12-26 16:00:00,BTC_ETC,BUY
2016-12-26 16:00:00,BTC_ETC,SELL
2016-12-26 16:00:00,BTC_AMP,BUY
2016-12-26 16:00:00,BTC_XRP,SELL
2016-12-26 16:00:00,BTC_XRP,BUY
2016-12-26 16:00:00,BTC_LSK,SELL
2016-12-26 16:00:00,BTC_GRC,SELL
2016-12-26 16:00:00,BTC_XPM,SELL
2016-12-26 16:00:00,BTC_AMP,SELL
2016-12-26 16:00:00,BTC_VTC,SELL
2016-12-26 16:00:00,BTC_DASH,BUY
2016-12-26 16:00:00,BTC_BTCD,SELL
2016-12-26 16:00:00,BTC_LTC,SELL
2016-12-26 16:00:00,BTC_NAV,SELL
2016-12-26 16:00:00,BTC_DASH,SELL
2016-12-26 16:00:00,BTC_VTC,BUY
2016-12-26 16:00:00,BTC_VRC,SELL
2016-12-26 16:00:00,BTC_XVC,SELL
2016-12-26 16:00:00,BTC_HUC,SELL
2016-12-26 16:00:00,BTC_HUC,BUY
2016-12-26 16:00:00,BTC_NAUT,SELL
2016-12-26 16:00:00,BTC_ZEC,BUY
2016-12-26 16:00:00,BTC_EMC2,SELL
2016-12-26 16:00:00,BTC_LBC,SELL
2016-12-26 16:00:00,BTC_ZEC,SELL
2016-12-26 16:00:00,BTC_MAID,BUY
2016-12-26 16:00:00,BTC_BTM,BUY
2016-12-26 16:00:00,BTC_NXT,SELL
2016-12-26 16:00:00,BTC_NMC,SELL
2016-12-26 16:00:00,BTC_NXT,BUY
2016-12-26 16:00:00,BTC_POT,BUY
2016-12-26 16:00:00,BTC_DOGE,BUY
2016-12-26 16:00:00,BTC_SYS,SELL
2016-12-26 16:00:00,BTC_POT,SELL
2016-12-26 16:00:00,BTC_GAME,SELL
2016-12-26 16:00:00,BTC_PINK,BUY
2016-12-26 16:00:00,BTC_PINK,SELL
2016-12-26 16:00:00,BTC_BURST,SELL
2016-12-26 16:00:00,BTC_SJCX,BUY
2016-12-26 16:00:00,BTC_BLK,SELL
2016-12-26 16:00:00,BTC_MAID,SELL
2016-12-26 16:00:00,BTC_DCR,BUY
2016-12-26 16:00:00,BTC_BTM,SELL
2016-12-27 16:00:00,BTC_ARDR,BUY
2016-12-27 16:00:00,BTC_NAV,BUY
2016-12-27 16:00:00,BTC_ETH,BUY
2016-12-27 16:00:00,BTC_BTS,BUY
2016-12-27 16:00:00,BTC_BELA,BUY
2016-12-27 16:00:00,BTC_XPM,BUY
2016-12-27 16:00:00,BTC_BCY,BUY
2016-12-27 16:00:00,BTC_SYS,BUY
2016-12-27 16:00:00,BTC_NXC,BUY
2016-12-27 16:00:00,BTC_STRAT,BUY
2016-12-27 16:00:00,BTC_XVC,BUY
2016-12-27 16:00:00,BTC_FLO,BUY
2016-12-27 16:00:00,BTC_FCT,BUY
2016-12-27 16:00:00,BTC_BURST,BUY
2016-12-27 16:00:00,BTC_XCP,BUY
2016-12-27 16:00:00,BTC_STEEM,BUY
2016-12-27 16:00:00,BTC_MAID,BUY
2016-12-27 16:00:00,BTC_POT,BUY
2016-12-27 16:00:00,BTC_CLAM,BUY
2016-12-27 16:00:00,BTC_BTCD,BUY
2016-12-27 16:00:00,BTC_GAME,BUY
2016-12-27 16:00:00,BTC_STR,BUY
2016-12-27 16:00:00,BTC_BLK,BUY
2016-12-27 16:00:00,BTC_DCR,BUY
2016-12-27 16:00:00,BTC_DGB,BUY
2016-12-27 16:00:00,BTC_SC,BUY
2016-12-27 16:00:00,BTC_BTM,BUY
2016-12-27 16:00:00,BTC_XRP,BUY
2016-12-27 16:00:00,BTC_AMP,BUY
2016-12-27 16:00:00,BTC_OMNI,BUY
2016-12-27 16:00:00,BTC_LSK,BUY
2016-12-27 16:00:00,BTC_XEM,BUY
2016-12-27 16:00:00,BTC_NEOS,BUY
2016-12-27 16:00:00,BTC_DOGE,BUY
2016-12-27 16:00:00,BTC_DASH,BUY
2016-12-27 16:00:00,BTC_NOTE,BUY
2016-12-29 16:00:00,BTC_RADS,BUY
2016-12-29 16:00:00,BTC_STRAT,BUY
2016-12-29 16:00:00,BTC_NOTE,BUY
2016-12-29 16:00:00,BTC_VIA,BUY
2016-12-29 16:00:00,BTC_XMR,BUY
2016-12-29 16:00:00,BTC_XVC,BUY
2016-12-29 16:00:00,BTC_VRC,BUY
2016-12-29 16:00:00,BTC_RIC,BUY
2016-12-29 16:00:00,BTC_XBC,BUY
2016-12-29 16:00:00,BTC_HUC,BUY
2016-12-29 16:00:00,BTC_NEOS,BUY
2017-01-01 16:00:00,BTC_SC,BUY
2017-01-01 16:00:00,BTC_ZEC,BUY
2017-01-01 16:00:00,BTC_CLAM,BUY
2017-01-01 16:00:00,BTC_POT,BUY
2017-01-01 16:00:00,BTC_LBC,BUY
2017-01-01 16:00:00,BTC_XMR,BUY
2017-01-01 16:00:00,BTC_PINK,BUY
2017-01-01 16:00:00,BTC_XEM,BUY
2017-01-01 16:00:00,BTC_OMNI,BUY
2017-01-01 16:00:00,BTC_RADS,BUY
2017-01-01 16:00:00,BTC_NXC,BUY
2017-01-01 16:00:00,BTC_REP,BUY
2017-01-01 16:00:00,BTC_MAID,BUY
2017-01-01 16:00:00,BTC_DGB,BUY
2017-01-01 16:00:00,BTC_FLDC,BUY
2017-01-01 16:00:00,BTC_DASH,BUY
2017-01-01 16:00:00,BTC_NAV,BUY
2017-01-01 16:00:00,BTC_BTS,BUY
2017-01-01 16:00:00,BTC_HUC,BUY
2017-01-01 16:00:00,BTC_FCT,BUY
2017-01-01 16:00:00,BTC_XVC,BUY
2017-01-01 16:00:00,BTC_XRP,BUY
2017-01-01 16:00:00,BTC_SJCX,BUY
2017-01-01 16:00:00,BTC_BURST,BUY
2017-01-01 16:00:00,BTC_ETC,BUY
2017-01-01 16:00:00,BTC_STEEM,BUY
2017-01-01 16:00:00,BTC_XBC,BUY
2017-01-01 16:00:00,BTC_SYS,BUY
2017-01-01 16:00:00,BTC_VTC,BUY
2017-01-01 16:00:00,BTC_VIA,BUY
2017-01-01 16:00:00,BTC_EMC2,BUY
2017-01-02 16:00:00,BTC_SJCX,BUY
2017-01-02 16:00:00,BTC_RIC,BUY
2017-01-02 16:00:00,BTC_AMP,BUY
2017-01-02 16:00:00,BTC_STR,BUY
2017-01-02 16:00:00,BTC_SBD,BUY
2017-01-02 16:00:00,BTC_DOGE,BUY
2017-01-02 16:00:00,BTC_NXT,BUY
2017-01-02 16:00:00,BTC_VIA,BUY
2017-01-02 16:00:00,BTC_NOTE,BUY
2017-01-02 16:00:00,BTC_EXP,BUY
2017-01-02 16:00:00,BTC_STRAT,BUY
2017-01-02 16:00:00,BTC_XCP,BUY
2017-01-02 16:00:00,BTC_FLO,BUY
2017-01-02 16:00:00,BTC_NAUT,BUY
2017-01-02 16:00:00,BTC_SYS,BUY
2017-01-02 16:00:00,BTC_EMC2,BUY
2017-01-02 16:00:00,BTC_BCY,BUY
2017-01-02 16:00:00,BTC_BLK,BUY
2017-01-02 16:00:00,BTC_PINK,BUY
2017-01-02 16:00:00,BTC_GAME,BUY
2017-01-04 16:00:00,BTC_VRC,BUY
2017-01-04 16:00:00,BTC_NAUT,BUY
2017-01-04 16:00:00,BTC_BCY,BUY
2017-01-04 16:00:00,BTC_BTS,BUY
2017-01-04 16:00:00,BTC_SBD,BUY
2017-01-04 16:00:00,BTC_EMC2,BUY
2017-01-04 16:00:00,BTC_NEOS,BUY
2017-01-04 16:00:00,BTC_XRP,BUY
2017-01-04 16:00:00,BTC_DGB,BUY
2017-01-04 16:00:00,BTC_BTCD,BUY
2017-01-04 16:00:00,BTC_FLDC,BUY
2017-01-04 16:00:00,BTC_VIA,BUY
2017-01-04 16:00:00,BTC_XBC,BUY
2017-01-04 16:00:00,BTC_SC,BUY
2017-01-04 16:00:00,BTC_GAME,BUY
2017-01-04 16:00:00,BTC_PINK,BUY
2017-01-04 16:00:00,BTC_RADS,BUY
2017-01-04 16:00:00,BTC_SYS,BUY
2017-01-04 16:00:00,BTC_BELA,BUY
2017-01-04 16:00:00,BTC_POT,BUY
2017-01-04 16:00:00,BTC_NXT,BUY
2017-01-04 16:00:00,BTC_XEM,BUY
2017-01-04 16:00:00,BTC_REP,BUY
2017-01-04 16:00:00,BTC_AMP,BUY
2017-01-04 16:00:00,BTC_SJCX,BUY
2017-01-04 16:00:00,BTC_LTC,BUY
2017-01-04 16:00:00,BTC_NXC,BUY
2017-01-04 16:00:00,BTC_LBC,BUY
2017-01-04 16:00:00,BTC_DOGE,BUY
2017-01-13 16:00:00,BTC_STEEM,BUY
2017-01-13 16:00:00,BTC_PPC,BUY
2017-01-13 16:00:00,BTC_BTS,BUY
2017-01-13 16:00:00,BTC_HUC,BUY
2017-01-13 16:00:00,BTC_DOGE,BUY
2017-01-13 16:00:00,BTC_NOTE,BUY
2017-01-13 16:00:00,BTC_RADS,BUY
2017-01-13 16:00:00,BTC_AMP,BUY
2017-01-13 16:00:00,BTC_ETH,BUY
2017-01-13 16:00:00,BTC_RIC,BUY
2017-01-13 16:00:00,BTC_ETC,BUY
2017-01-13 16:00:00,BTC_SYS,BUY
2017-01-13 16:00:00,BTC_VIA,BUY
2017-01-13 16:00:00,BTC_XMR,BUY
2017-01-13 16:00:00,BTC_LTC,BUY
2017-01-13 16:00:00,BTC_ZEC,BUY
2017-01-13 16:00:00,BTC_SJCX,BUY
2017-01-17 16:00:00,BTC_ZEC,BUY
2017-01-17 16:00:00,BTC_LBC,BUY
2017-01-17 16:00:00,BTC_STRAT,BUY
2017-01-17 16:00:00,BTC_FLDC,BUY
2017-01-17 16:00:00,BTC_VRC,BUY
2017-01-17 16:00:00,BTC_MAID,BUY
2017-01-17 16:00:00,BTC_NXT,BUY
2017-01-17 16:00:00,BTC_VTC,BUY
2017-01-17 16:00:00,BTC_BURST,BUY
2017-01-17 16:00:00,BTC_BTM,BUY
2017-01-17 16:00:00,BTC_XEM,BUY
2017-01-17 16:00:00,BTC_GAME,BUY
2017-01-17 16:00:00,BTC_DGB,BUY
2017-01-17 16:00:00,BTC_SYS,BUY
2017-01-17 16:00:00,BTC_NAV,BUY
2017-01-17 16:00:00,BTC_ARDR,BUY
2017-01-17 16:00:00,BTC_XRP,BUY
2017-01-17 16:00:00,BTC_SBD,BUY
2017-01-17 16:00:00,BTC_AMP,BUY
2017-01-17 16:00:00,BTC_LSK,BUY
2017-01-17 16:00:00,BTC_RADS,BUY
2017-01-17 16:00:00,BTC_GRC,BUY
2017-01-17 16:00:00,BTC_EXP,BUY
2017-01-17 16:00:00,BTC_BLK,BUY
2017-01-17 16:00:00,BTC_OMNI,BUY
2017-01-17 16:00:00,BTC_DCR,BUY
2017-01-17 16:00:00,BTC_FCT,BUY
2017-01-17 16:00:00,BTC_NAUT,BUY
2017-01-17 16:00:00,BTC_NEOS,BUY
2017-01-17 16:00:00,BTC_CLAM,BUY
2017-01-17 16:00:00,BTC_RIC,BUY
2017-01-17 16:00:00,BTC_EMC2,BUY
2017-01-17 16:00:00,BTC_STEEM,BUY
2017-01-17 16:00:00,BTC_NXC,BUY
2017-01-17 16:00:00,BTC_SJCX,BUY
2017-01-17 16:00:00,BTC_NOTE,BUY
2017-01-17 16:00:00,BTC_XPM,BUY
2017-01-17 16:00:00,BTC_LTC,BUY
2017-01-17 16:00:00,BTC_XCP,BUY
2017-01-17 16:00:00,BTC_POT,BUY
2017-01-17 16:00:00,BTC_BTS,BUY
